variant	engine	threads	zipf	rw	ops	batch_size	exit_code	elapsed_sec	average_commit	average_abort	total_commit	log_path
current	ariaer	32	0.6	80	10	1024	0	27	716783	32579.9	716783	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	ariaer	32	0.6	80	10	2048	0	27	697012	57675.5	697012	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	ariaer	32	0.6	80	10	4096	0	27	641074	95386.8	641074	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	ariaer	32	0.6	80	100	1024	0	26	17939.2	156346	17939.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	ariaer	32	0.6	80	100	2048	0	26	9382.9	159577	9382.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	ariaer	32	0.6	80	100	4096	0	26	4916.8	166296	4916.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	ariaer	32	0.8	50	10	1024	0	27	255818	355817	255818	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	ariaer	32	0.8	50	10	2048	0	27	205332	413164	205332	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	ariaer	32	0.8	50	10	4096	0	26	157056	463898	157056	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	ariaer	32	0.8	50	100	1024	0	27	202.2	115817	202.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	ariaer	32	0.8	50	100	2048	0	26	96.8	111314	96.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	ariaer	32	0.8	50	100	4096	0	26	48.8	111772	48.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	ariaer	32	0.8	80	10	1024	0	26	560690	203111	560690	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	ariaer	32	0.8	80	10	2048	0	26	515939	256575	515939	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	ariaer	32	0.8	80	10	4096	0	26	457923	308848	457923	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	ariaer	32	0.8	80	100	1024	0	26	2608.6	186831	2608.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	ariaer	32	0.8	80	100	2048	0	26	1318.3	183206	1318.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	ariaer	32	0.8	80	100	4096	0	27	671.5	182010	671.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	ariaer	32	0.9	50	10	1024	0	26	131001	491079	131001	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	ariaer	32	0.9	50	10	2048	0	27	100174	527333	100174	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	ariaer	32	0.9	50	10	4096	0	26	73883.2	554034	73883.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	ariaer	32	0.9	50	100	1024	0	27	123	118456	123	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	ariaer	32	0.9	50	100	2048	0	26	58.8	115039	58.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	ariaer	32	0.9	50	100	4096	0	26	28.8	113840	28.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	ariaer	32	0.9	80	10	1024	0	27	428252	341530	428252	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	ariaer	32	0.9	80	10	2048	0	27	389202	389243	389202	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	ariaer	32	0.9	80	10	4096	0	27	347988	431481	347988	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	ariaer	32	0.9	80	100	1024	0	26	740.4	195458	740.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	ariaer	32	0.9	80	100	2048	0	27	375.5	191932	375.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	ariaer	32	0.9	80	100	4096	0	26	185.8	190278	185.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t32_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	ariaer	48	0.0	50	10	1024	0	28	1.12127	NA	1.12127	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	ariaer	48	0.0	50	10	2048	0	27	1.06093	NA	1.06093	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	ariaer	48	0.0	50	10	4096	0	28	1.00424	NA	1.00424	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	ariaer	48	0.0	50	100	1024	0	26	26265.9	141056	26265.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	ariaer	48	0.0	50	100	2048	0	26	12599.6	146940	12599.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	ariaer	48	0.0	50	100	4096	0	26	6339.6	154633	6339.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	ariaer	48	0.0	80	10	1024	0	28	1.55186	NA	1.55186	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	ariaer	48	0.0	80	10	2048	0	28	1.55189	NA	1.55189	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	ariaer	48	0.0	80	10	4096	0	28	1.52741	NA	1.52741	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	ariaer	48	0.0	80	100	1024	0	26	100140	157191	100140	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	ariaer	48	0.0	80	100	2048	0	26	53319.2	195103	53319.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	ariaer	48	0.0	80	100	4096	0	27	28196.5	226165	28196.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	ariaer	48	0.2	50	10	1024	0	27	846135	24981.6	846135	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	ariaer	48	0.2	50	10	2048	0	28	803376	49001.4	803376	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	ariaer	48	0.2	50	10	4096	0	27	761446	98302.8	761446	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	ariaer	48	0.2	50	100	1024	0	26	23814.8	137260	23814.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	ariaer	48	0.2	50	100	2048	0	26	11415.7	142799	11415.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	ariaer	48	0.2	50	100	4096	0	26	5712.5	148707	5712.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	ariaer	48	0.2	80	10	1024	0	28	1.09331	NA	1.09331	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	ariaer	48	0.2	80	10	2048	0	28	1.08214	NA	1.08214	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	ariaer	48	0.2	80	10	4096	0	27	1.07222	NA	1.07222	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.2.log
current	ariaer	48	0.2	80	100	1024	0	27	88927.7	150996	88927.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.2.log
current	ariaer	48	0.2	80	100	2048	0	26	47347.9	185305	47347.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.2.log
current	ariaer	48	0.2	80	100	4096	0	27	24806.9	212761	24806.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.2.log
current	ariaer	48	0.4	50	10	1024	0	27	837637	38906.8	837637	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.4.log
current	ariaer	48	0.4	50	10	2048	0	27	781896	74372.9	781896	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.4.log
current	ariaer	48	0.4	50	10	4096	0	28	717380	141554	717380	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.4.log
current	ariaer	48	0.4	50	100	1024	0	26	16317.5	146601	16317.5	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.4.log
current	ariaer	48	0.4	50	100	2048	0	27	7784.2	147864	7784.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.4.log
current	ariaer	48	0.4	50	100	4096	0	26	3878.9	150540	3878.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.4.log
current	ariaer	48	0.4	80	10	1024	0	28	1.09433	NA	1.09433	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.4.log
current	ariaer	48	0.4	80	10	2048	0	27	1.06588	NA	1.06588	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.4.log
current	ariaer	48	0.4	80	10	4096	0	28	1.04655	NA	1.04655	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.4.log
current	ariaer	48	0.4	80	100	1024	0	26	67070	177154	67070	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.4.log
current	ariaer	48	0.4	80	100	2048	0	27	35013.3	202555	35013.3	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.4.log
current	ariaer	48	0.4	80	100	4096	0	26	18322.4	224570	18322.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.4.log
current	ariaer	48	0.6	50	10	1024	0	27	727511	148316	727511	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.6.log
current	ariaer	48	0.6	50	10	2048	0	28	640438	224842	640438	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.6.log
current	ariaer	48	0.6	50	10	4096	0	27	547568	332662	547568	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.6.log
current	ariaer	48	0.6	50	100	1024	0	26	4063.1	164590	4063.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.6.log
current	ariaer	48	0.6	50	100	2048	0	26	1913.7	157830	1913.7	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.6.log
current	ariaer	48	0.6	50	100	4096	0	27	955.8	157969	955.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.6.log
current	ariaer	48	0.6	80	10	1024	0	27	1.06401	NA	1.06401	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.6.log
current	ariaer	48	0.6	80	10	2048	0	28	1.00081	NA	1.00081	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.6.log
current	ariaer	48	0.6	80	10	4096	0	28	955928	141800	955928	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.6.log
current	ariaer	48	0.6	80	100	1024	0	26	26886.6	233312	26886.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.6.log
current	ariaer	48	0.6	80	100	2048	0	27	13981	236899	13981	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.6.log
current	ariaer	48	0.6	80	100	4096	0	26	7246.2	246706	7246.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.6.log
current	ariaer	48	0.8	50	10	1024	0	27	379086	526437	379086	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.8.log
current	ariaer	48	0.8	50	10	2048	0	27	297342	597838	297342	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.8.log
current	ariaer	48	0.8	50	10	4096	0	26	230587	679954	230587	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.8.log
current	ariaer	48	0.8	50	100	1024	0	27	307.4	175718	307.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.8.log
current	ariaer	48	0.8	50	100	2048	0	26	150.1	167786	150.1	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.8.log
current	ariaer	48	0.8	50	100	4096	0	26	72.4	166225	72.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.8.log
current	ariaer	48	0.8	80	10	1024	0	27	826816	299379	826816	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.8.log
current	ariaer	48	0.8	80	10	2048	0	27	743026	370062	743026	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.8.log
current	ariaer	48	0.8	80	10	4096	0	27	676779	456584	676779	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.8.log
current	ariaer	48	0.8	80	100	1024	0	26	3953.9	282561	3953.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.8.log
current	ariaer	48	0.8	80	100	2048	0	26	1977.8	273478	1977.8	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.8.log
current	ariaer	48	0.8	80	100	4096	0	27	986.4	272217	986.4	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.8.log
current	ariaer	48	0.9	50	10	1024	0	26	192200	719263	192200	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs1024_zipf_0.9.log
current	ariaer	48	0.9	50	10	2048	0	27	145020	763473	145020	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs2048_zipf_0.9.log
current	ariaer	48	0.9	50	10	4096	0	26	108690	815368	108690	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops10_bs4096_zipf_0.9.log
current	ariaer	48	0.9	50	100	1024	0	27	185.9	180345	185.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs1024_zipf_0.9.log
current	ariaer	48	0.9	50	100	2048	0	26	88.6	172148	88.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs2048_zipf_0.9.log
current	ariaer	48	0.9	50	100	4096	0	27	44.2	171578	44.2	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw50_ops100_bs4096_zipf_0.9.log
current	ariaer	48	0.9	80	10	1024	0	27	628638	501039	628638	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs1024_zipf_0.9.log
current	ariaer	48	0.9	80	10	2048	0	27	566323	565606	566323	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs2048_zipf_0.9.log
current	ariaer	48	0.9	80	10	4096	0	27	515206	639116	515206	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops10_bs4096_zipf_0.9.log
current	ariaer	48	0.9	80	100	1024	0	26	1110.6	295030	1110.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs1024_zipf_0.9.log
current	ariaer	48	0.9	80	100	2048	0	26	532.6	285778	532.6	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs2048_zipf_0.9.log
current	ariaer	48	0.9	80	100	4096	0	26	273.9	283579	273.9	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t48_k40000_rw80_ops100_bs4096_zipf_0.9.log
current	ariaer	62	0.0	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.0.log
current	ariaer	62	0.0	50	10	2048	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.0.log
current	ariaer	62	0.0	50	10	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.0.log
current	ariaer	62	0.0	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.0.log
current	ariaer	62	0.0	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.0.log
current	ariaer	62	0.0	50	100	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.0.log
current	ariaer	62	0.0	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.0.log
current	ariaer	62	0.0	80	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs2048_zipf_0.0.log
current	ariaer	62	0.0	80	10	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs4096_zipf_0.0.log
current	ariaer	62	0.0	80	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops100_bs1024_zipf_0.0.log
current	ariaer	62	0.0	80	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops100_bs2048_zipf_0.0.log
current	ariaer	62	0.0	80	100	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops100_bs4096_zipf_0.0.log
current	ariaer	62	0.2	50	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs1024_zipf_0.2.log
current	ariaer	62	0.2	50	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs2048_zipf_0.2.log
current	ariaer	62	0.2	50	10	4096	134	1	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops10_bs4096_zipf_0.2.log
current	ariaer	62	0.2	50	100	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs1024_zipf_0.2.log
current	ariaer	62	0.2	50	100	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs2048_zipf_0.2.log
current	ariaer	62	0.2	50	100	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw50_ops100_bs4096_zipf_0.2.log
current	ariaer	62	0.2	80	10	1024	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs1024_zipf_0.2.log
current	ariaer	62	0.2	80	10	2048	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs2048_zipf_0.2.log
current	ariaer	62	0.2	80	10	4096	134	0	NA	NA	NA	/work/miyayu/aria_experiment/results/ycsb_aria_matrix/full_20260312_002912/current_ariaer_p12_t62_k40000_rw80_ops10_bs4096_zipf_0.2.log
